id,xmin,ymin,xmax,ymax
182.png,1631.0,812.0,1678.0,839.0
182.png,1671.0,772.0,1707.0,793.0
182.png,1670.0,754.0,1702.0,774.0
182.png,1619.0,775.0,1661.0,800.0
182.png,1616.0,756.0,1652.0,776.0
182.png,1657.0,717.0,1695.0,739.0
182.png,1610.0,736.0,1651.0,761.0
182.png,1605.0,718.0,1644.0,741.0
182.png,1645.0,663.0,1682.0,684.0
182.png,1580.0,438.0,1615.0,459.0
182.png,1595.0,676.0,1634.0,699.0
182.png,1592.0,658.0,1630.0,681.0
182.png,1633.0,627.0,1669.0,648.0
182.png,1623.0,592.0,1661.0,614.0
182.png,1618.0,575.0,1653.0,597.0
182.png,1609.0,540.0,1643.0,562.0
182.png,1562.0,560.0,1602.0,584.0
182.png,1603.0,523.0,1634.0,543.0
182.png,1552.0,522.0,1593.0,548.0
182.png,1595.0,488.0,1629.0,509.0
182.png,1585.0,455.0,1616.0,475.0
182.png,1883.0,840.0,1932.0,866.0
182.png,1834.0,871.0,1877.0,894.0
182.png,2076.0,833.0,2145.0,865.0
182.png,2012.0,841.0,2057.0,868.0
182.png,2007.0,821.0,2053.0,848.0
182.png,2001.0,802.0,2049.0,829.0
182.png,2059.0,770.0,2128.0,804.0
182.png,1997.0,786.0,2038.0,808.0
182.png,1987.0,744.0,2036.0,770.0
182.png,2046.0,714.0,2104.0,744.0
182.png,2018.0,883.0,2069.0,911.0
182.png,2010.0,861.0,2068.0,892.0
182.png,2018.0,903.0,2079.0,935.0
182.png,1894.0,883.0,1940.0,907.0
182.png,1876.0,1070.0,1925.0,1094.0
182.png,1899.0,903.0,1945.0,929.0
182.png,1833.0,893.0,1888.0,921.0
182.png,1849.0,938.0,1892.0,959.0
182.png,1906.0,926.0,1950.0,951.0
182.png,1854.0,979.0,1909.0,1008.0
182.png,1860.0,1001.0,1913.0,1030.0
182.png,1919.0,986.0,1967.0,1015.0
182.png,1924.0,1011.0,1971.0,1036.0
182.png,1866.0,1023.0,1919.0,1051.0
182.png,1930.0,1035.0,1974.0,1059.0
182.png,1869.0,1049.0,1919.0,1074.0
182.png,1940.0,1055.0,1982.0,1079.0
182.png,2030.0,928.0,2080.0,955.0
182.png,1904.0,1078.0,1987.0,1117.0
182.png,2058.0,1057.0,2122.0,1089.0
182.png,2130.0,1042.0,2186.0,1071.0
182.png,2114.0,1008.0,2183.0,1042.0
182.png,2054.0,1035.0,2108.0,1064.0
182.png,2058.0,1016.0,2094.0,1033.0
182.png,2047.0,995.0,2096.0,1019.0
182.png,2108.0,950.0,2172.0,982.0
182.png,2035.0,969.0,2092.0,999.0
182.png,2030.0,948.0,2088.0,977.0
182.png,2093.0,917.0,2173.0,958.0
183.png,1714.0,1726.0,1757.0,1765.0
183.png,1607.0,1753.0,1657.0,1794.0
183.png,1477.0,3088.0,1491.0,3107.0
183.png,944.0,2337.0,982.0,2378.0
183.png,801.0,2146.0,824.0,2167.0
183.png,806.0,2151.0,828.0,2174.0
183.png,809.0,2179.0,835.0,2207.0
183.png,1538.0,1785.0,1583.0,1830.0
183.png,1522.0,1772.0,1577.0,1820.0
183.png,1514.0,1760.0,1567.0,1809.0
183.png,1508.0,1748.0,1557.0,1797.0
183.png,996.0,382.0,1020.0,424.0
183.png,1125.0,168.0,1138.0,197.0
183.png,1115.0,492.0,1134.0,545.0
183.png,1119.0,452.0,1132.0,476.0
183.png,1414.0,3080.0,1424.0,3103.0
183.png,947.0,565.0,986.0,646.0
183.png,894.0,854.0,920.0,899.0
183.png,883.0,853.0,904.0,896.0
183.png,1145.0,173.0,1163.0,215.0
183.png,1199.0,1000.0,1228.0,1062.0
183.png,1293.0,3089.0,1312.0,3106.0
183.png,1121.0,1134.0,1139.0,1173.0
183.png,1133.0,1140.0,1146.0,1177.0
183.png,917.0,2309.0,952.0,2343.0
183.png,896.0,2052.0,923.0,2081.0
183.png,977.0,1465.0,1050.0,1489.0
183.png,975.0,1477.0,1055.0,1505.0
183.png,781.0,1066.0,815.0,1133.0
183.png,2897.0,3336.0,3039.0,3636.0
183.png,3255.0,2026.0,3359.0,2353.0
183.png,757.0,1236.0,772.0,1282.0
183.png,970.0,1454.0,1044.0,1478.0
183.png,1436.0,3080.0,1446.0,3106.0
183.png,760.0,2131.0,783.0,2154.0
183.png,1165.0,2162.0,1224.0,2216.0
183.png,1147.0,1142.0,1162.0,1181.0
183.png,1156.0,2154.0,1214.0,2206.0
183.png,1005.0,2031.0,1056.0,2086.0
183.png,933.0,1999.0,991.0,2055.0
183.png,1170.0,206.0,1183.0,229.0
183.png,1111.0,163.0,1124.0,197.0
183.png,870.0,847.0,893.0,891.0
183.png,1358.0,3187.0,1387.0,3219.0
183.png,1124.0,1171.0,1140.0,1209.0
183.png,1159.0,1146.0,1174.0,1181.0
183.png,1281.0,3103.0,1296.0,3114.0
183.png,1144.0,2003.0,1190.0,2052.0
183.png,1445.0,3084.0,1453.0,3105.0
183.png,1285.0,3097.0,1302.0,3112.0
183.png,1377.0,3077.0,1389.0,3102.0
183.png,1371.0,3075.0,1381.0,3094.0
183.png,1363.0,3078.0,1372.0,3096.0
183.png,1350.0,3074.0,1359.0,3091.0
183.png,1339.0,3070.0,1347.0,3091.0
183.png,1328.0,3069.0,1336.0,3091.0
183.png,1133.0,1180.0,1151.0,1216.0
183.png,1309.0,3072.0,1327.0,3093.0
183.png,1147.0,1181.0,1166.0,1225.0
183.png,1024.0,302.0,1046.0,336.0
183.png,834.0,2115.0,861.0,2141.0
183.png,837.0,817.0,882.0,840.0
183.png,598.0,1761.0,684.0,1790.0
183.png,607.0,1727.0,683.0,1754.0
183.png,1340.0,3194.0,1354.0,3213.0
183.png,1791.0,3087.0,1838.0,3159.0
183.png,1519.0,3194.0,1552.0,3235.0
183.png,925.0,2301.0,961.0,2335.0
183.png,1110.0,1172.0,1130.0,1208.0
183.png,1460.0,3085.0,1469.0,3109.0
183.png,1283.0,3146.0,1298.0,3163.0
183.png,923.0,654.0,954.0,718.0
183.png,1340.0,3162.0,1354.0,3184.0
183.png,1401.0,3076.0,1413.0,3104.0
183.png,1391.0,3084.0,1402.0,3105.0
183.png,1385.0,3080.0,1394.0,3101.0
183.png,1267.0,3115.0,1284.0,3131.0
183.png,1334.0,3188.0,1348.0,3210.0
183.png,1387.0,3169.0,1441.0,3217.0
183.png,1360.0,3170.0,1377.0,3193.0
183.png,1354.0,3171.0,1370.0,3190.0
183.png,1344.0,3166.0,1359.0,3188.0
183.png,1468.0,3086.0,1476.0,3108.0
183.png,1320.0,3177.0,1333.0,3196.0
183.png,1273.0,3108.0,1294.0,3123.0
183.png,1331.0,3157.0,1348.0,3183.0
183.png,1291.0,3149.0,1306.0,3172.0
183.png,1298.0,3157.0,1334.0,3198.0
183.png,1296.0,3152.0,1323.0,3182.0
183.png,1257.0,3129.0,1274.0,3149.0
183.png,1326.0,3182.0,1339.0,3200.0
183.png,1452.0,3087.0,1460.0,3106.0
183.png,1214.0,192.0,1231.0,220.0
183.png,901.0,1494.0,964.0,1524.0
183.png,1120.0,1630.0,1175.0,1653.0
183.png,1527.0,3144.0,1629.0,3262.0
183.png,1129.0,1681.0,1192.0,1702.0
183.png,769.0,1149.0,804.0,1224.0
183.png,1287.0,2269.0,1379.0,2355.0
183.png,1733.0,2364.0,1790.0,2491.0
183.png,1647.0,2229.0,1760.0,2455.0
183.png,1599.0,2457.0,1675.0,2587.0
183.png,1813.0,2694.0,1980.0,3024.0
183.png,1217.0,2272.0,1309.0,2360.0
183.png,1526.0,2924.0,1614.0,3076.0
183.png,1098.0,2536.0,1216.0,2649.0
183.png,1636.0,1520.0,1704.0,1610.0
183.png,1058.0,1677.0,1128.0,1705.0
183.png,1229.0,2431.0,1329.0,2530.0
183.png,1132.0,1216.0,1155.0,1259.0
183.png,784.0,1173.0,822.0,1263.0
183.png,753.0,1143.0,789.0,1216.0
183.png,1123.0,1671.0,1177.0,1690.0
183.png,1118.0,1660.0,1168.0,1679.0
183.png,891.0,1483.0,959.0,1511.0
183.png,1117.0,1649.0,1170.0,1667.0
183.png,985.0,1660.0,1008.0,1717.0
183.png,3336.0,1808.0,3380.0,1950.0
183.png,875.0,1790.0,993.0,1920.0
183.png,962.0,1439.0,1040.0,1466.0
183.png,1049.0,1324.0,1085.0,1410.0
183.png,1067.0,1338.0,1095.0,1404.0
183.png,1080.0,1343.0,1111.0,1408.0
183.png,2301.0,3016.0,2496.0,3389.0
183.png,2121.0,2813.0,2274.0,3098.0
183.png,2017.0,3205.0,2108.0,3382.0
183.png,2067.0,1051.0,2338.0,1496.0
183.png,2673.0,1384.0,2793.0,1636.0
183.png,2767.0,1180.0,2846.0,1343.0
183.png,1616.0,1615.0,1707.0,1694.0
183.png,3012.0,1415.0,3126.0,1732.0
183.png,3003.0,1250.0,3059.0,1302.0
183.png,1416.0,1056.0,1494.0,1173.0
183.png,2897.0,1269.0,2953.0,1312.0
183.png,1693.0,1688.0,1736.0,1725.0
183.png,1668.0,1668.0,1737.0,1735.0
183.png,1647.0,1656.0,1731.0,1732.0
183.png,1108.0,1967.0,1196.0,2049.0
183.png,1635.0,1643.0,1715.0,1715.0
183.png,1072.0,1642.0,1122.0,1660.0
183.png,1073.0,1655.0,1120.0,1673.0
183.png,1063.0,1666.0,1119.0,1688.0
183.png,1191.0,1616.0,1236.0,1639.0
183.png,1261.0,1634.0,1318.0,1660.0
183.png,1876.0,667.0,2047.0,935.0
183.png,1595.0,1737.0,1660.0,1785.0
183.png,1271.0,1626.0,1304.0,1642.0
183.png,1304.0,996.0,1415.0,1055.0
183.png,1468.0,1171.0,1524.0,1249.0
183.png,1699.0,1701.0,1743.0,1737.0
183.png,1262.0,1609.0,1311.0,1633.0
183.png,1233.0,1611.0,1268.0,1627.0
183.png,744.0,1236.0,759.0,1279.0
183.png,1335.0,2171.0,1419.0,2254.0
183.png,781.0,1349.0,806.0,1396.0
183.png,764.0,1333.0,789.0,1385.0
183.png,1056.0,1407.0,1088.0,1480.0
183.png,1046.0,1403.0,1077.0,1473.0
183.png,1635.0,1634.0,1707.0,1700.0
183.png,1115.0,1970.0,1175.0,2026.0
183.png,1100.0,1964.0,1162.0,2023.0
183.png,1027.0,1968.0,1104.0,2045.0
183.png,3025.0,3088.0,3139.0,3298.0
183.png,1328.0,1595.0,1380.0,1611.0
183.png,1382.0,1583.0,1419.0,1634.0
183.png,1376.0,1601.0,1405.0,1646.0
183.png,1396.0,1643.0,1432.0,1689.0
183.png,1600.0,1449.0,1653.0,1533.0
183.png,1504.0,1240.0,1624.0,1420.0
183.png,1542.0,1236.0,1637.0,1381.0
183.png,1232.0,978.0,1305.0,1022.0
183.png,1350.0,377.0,1522.0,694.0
183.png,1686.0,178.0,1789.0,378.0
183.png,1471.0,27.0,1638.0,341.0
183.png,1059.0,163.0,1098.0,232.0
183.png,1041.0,233.0,1070.0,281.0
183.png,1166.0,282.0,1218.0,354.0
183.png,1165.0,379.0,1193.0,453.0
183.png,1563.0,1705.0,1638.0,1770.0
183.png,1696.0,1710.0,1752.0,1758.0
183.png,1722.0,3171.0,1808.0,3332.0
183.png,1553.0,1692.0,1629.0,1759.0
183.png,1569.0,1714.0,1657.0,1784.0
183.png,1453.0,1743.0,1505.0,1811.0
183.png,1433.0,1690.0,1469.0,1747.0
183.png,1406.0,1635.0,1443.0,1683.0
183.png,1016.0,335.0,1035.0,366.0
184.png,1297.0,3769.0,1346.0,3805.0
184.png,1407.0,3787.0,1443.0,3841.0
185.png,1174.0,2992.0,1202.0,3016.0
185.png,1067.0,1854.0,1119.0,1916.0
185.png,1035.0,1456.0,1081.0,1509.0
185.png,1042.0,1466.0,1093.0,1520.0
185.png,1078.0,1491.0,1129.0,1545.0
185.png,1168.0,1582.0,1215.0,1629.0
185.png,1175.0,1598.0,1243.0,1676.0
185.png,1224.0,1603.0,1264.0,1651.0
185.png,1268.0,1649.0,1325.0,1710.0
185.png,1312.0,1676.0,1336.0,1703.0
185.png,1293.0,1681.0,1360.0,1754.0
185.png,1228.0,1876.0,1287.0,1948.0
185.png,1192.0,1859.0,1240.0,1916.0
185.png,1171.0,1839.0,1226.0,1901.0
185.png,1153.0,1825.0,1205.0,1886.0
185.png,1134.0,1814.0,1182.0,1870.0
185.png,1122.0,1807.0,1158.0,1847.0
185.png,1094.0,1771.0,1157.0,1841.0
185.png,1079.0,1785.0,1112.0,1824.0
185.png,1067.0,1752.0,1105.0,1796.0
185.png,1047.0,1735.0,1088.0,1780.0
185.png,980.0,1692.0,1027.0,1742.0
185.png,960.0,1672.0,1010.0,1730.0
185.png,941.0,1652.0,998.0,1714.0
185.png,856.0,1694.0,924.0,1772.0
185.png,884.0,1713.0,948.0,1785.0
185.png,910.0,1733.0,964.0,1793.0
185.png,952.0,1760.0,1004.0,1817.0
185.png,972.0,1781.0,1015.0,1827.0
185.png,991.0,1803.0,1032.0,1847.0
185.png,1010.0,1818.0,1050.0,1862.0
185.png,1392.0,1641.0,1460.0,1718.0
185.png,1375.0,1620.0,1438.0,1693.0
185.png,1354.0,1634.0,1395.0,1680.0
185.png,1285.0,1335.0,1329.0,1382.0
185.png,1530.0,1722.0,1642.0,1754.0
185.png,1753.0,1596.0,1846.0,1628.0
185.png,1749.0,1559.0,1844.0,1586.0
185.png,1700.0,1347.0,1817.0,1379.0
185.png,1758.0,1310.0,1838.0,1334.0
185.png,1677.0,1312.0,1748.0,1333.0
185.png,1380.0,1311.0,1433.0,1370.0
185.png,1412.0,1342.0,1455.0,1394.0
185.png,1140.0,1192.0,1217.0,1271.0
185.png,1159.0,1236.0,1214.0,1294.0
185.png,1192.0,1271.0,1252.0,1336.0
185.png,1519.0,1440.0,1580.0,1508.0
185.png,1263.0,1320.0,1313.0,1372.0
185.png,1289.0,1352.0,1352.0,1418.0
185.png,1336.0,1626.0,1373.0,1666.0
185.png,1325.0,1366.0,1369.0,1416.0
185.png,1324.0,1396.0,1377.0,1449.0
185.png,1341.0,1406.0,1408.0,1478.0
185.png,1387.0,1433.0,1446.0,1494.0
185.png,1420.0,1449.0,1470.0,1502.0
185.png,1450.0,1483.0,1508.0,1546.0
185.png,1464.0,1500.0,1528.0,1574.0
185.png,1084.0,1386.0,1142.0,1457.0
185.png,1125.0,1438.0,1170.0,1487.0
185.png,1181.0,1472.0,1235.0,1536.0
185.png,1240.0,1532.0,1294.0,1589.0
185.png,1280.0,1555.0,1336.0,1621.0
185.png,1300.0,1591.0,1341.0,1634.0
185.png,1039.0,1839.0,1101.0,1909.0
185.png,1084.0,1870.0,1136.0,1930.0
185.png,77.0,2692.0,95.0,2716.0
185.png,1116.0,1891.0,1153.0,1932.0
185.png,1195.0,2589.0,1220.0,2613.0
185.png,1167.0,2588.0,1210.0,2624.0
185.png,1145.0,2611.0,1188.0,2653.0
185.png,1100.0,2576.0,1151.0,2622.0
185.png,780.0,2086.0,834.0,2145.0
185.png,733.0,2147.0,780.0,2199.0
185.png,770.0,2202.0,799.0,2232.0
185.png,793.0,2205.0,832.0,2250.0
185.png,809.0,2216.0,855.0,2266.0
185.png,830.0,2230.0,874.0,2279.0
185.png,868.0,2273.0,903.0,2311.0
185.png,881.0,2275.0,929.0,2327.0
185.png,901.0,2287.0,952.0,2342.0
185.png,961.0,2334.0,997.0,2374.0
185.png,980.0,2360.0,1001.0,2385.0
185.png,7.0,3047.0,37.0,3081.0
185.png,198.0,3000.0,235.0,3054.0
185.png,355.0,2898.0,392.0,2948.0
185.png,116.0,2882.0,149.0,2930.0
185.png,79.0,2726.0,105.0,2765.0
185.png,162.0,2623.0,201.0,2674.0
185.png,559.0,1819.0,588.0,1845.0
185.png,548.0,1834.0,580.0,1862.0
185.png,499.0,1882.0,537.0,1917.0
185.png,456.0,1953.0,498.0,1989.0
185.png,467.0,1708.0,498.0,1742.0
185.png,461.0,1694.0,489.0,1729.0
185.png,446.0,1689.0,476.0,1725.0
185.png,438.0,1675.0,467.0,1711.0
185.png,1154.0,2534.0,1220.0,2593.0
185.png,1160.0,2452.0,1224.0,2508.0
185.png,1220.0,2100.0,1288.0,2162.0
185.png,723.0,1906.0,778.0,1966.0
185.png,1123.0,1900.0,1174.0,1961.0
185.png,1148.0,1918.0,1196.0,1971.0
185.png,1164.0,1932.0,1212.0,1986.0
185.png,1178.0,1946.0,1234.0,2012.0
185.png,747.0,1826.0,791.0,1874.0
185.png,758.0,1836.0,801.0,1886.0
185.png,777.0,1852.0,821.0,1900.0
185.png,797.0,1868.0,843.0,1919.0
185.png,816.0,1879.0,864.0,1933.0
185.png,835.0,1891.0,887.0,1954.0
185.png,671.0,1839.0,712.0,1884.0
185.png,669.0,1861.0,730.0,1928.0
185.png,709.0,1889.0,762.0,1946.0
185.png,764.0,1924.0,801.0,1967.0
185.png,1010.0,2124.0,1050.0,2174.0
185.png,766.0,1941.0,816.0,1996.0
185.png,785.0,1952.0,842.0,2014.0
185.png,811.0,1968.0,860.0,2018.0
185.png,918.0,1966.0,965.0,2018.0
185.png,974.0,2006.0,1028.0,2066.0
185.png,1015.0,2048.0,1058.0,2097.0
185.png,1046.0,2074.0,1086.0,2120.0
185.png,882.0,2016.0,923.0,2060.0
185.png,886.0,2033.0,938.0,2091.0
185.png,901.0,2049.0,967.0,2121.0
185.png,921.0,2064.0,986.0,2136.0
185.png,950.0,2082.0,1005.0,2136.0
185.png,962.0,2096.0,1025.0,2166.0
185.png,1660.0,1687.0,1755.0,1714.0
185.png,1656.0,1723.0,1748.0,1749.0
185.png,1748.0,1728.0,1851.0,1755.0
185.png,1443.0,1891.0,1461.0,1950.0
185.png,1767.0,1691.0,1851.0,1712.0
185.png,989.0,2364.0,1014.0,2392.0
185.png,945.0,2340.0,971.0,2368.0
185.png,1658.0,1926.0,1677.0,1981.0
185.png,1660.0,2100.0,1681.0,2150.0
185.png,1613.0,2090.0,1634.0,2152.0
185.png,1590.0,2091.0,1610.0,2150.0
185.png,1561.0,2088.0,1582.0,2150.0
185.png,1538.0,2086.0,1560.0,2148.0
185.png,1508.0,2086.0,1527.0,2148.0
185.png,1862.0,1927.0,1882.0,1974.0
185.png,1833.0,1924.0,1852.0,1969.0
185.png,1810.0,1922.0,1833.0,1973.0
185.png,1769.0,1923.0,1792.0,1979.0
185.png,1726.0,1924.0,1748.0,1981.0
185.png,1703.0,1924.0,1723.0,1971.0
185.png,1683.0,1922.0,1705.0,1972.0
185.png,1611.0,1924.0,1630.0,1972.0
185.png,1743.0,2081.0,1768.0,2150.0
185.png,1560.0,1923.0,1584.0,1989.0
185.png,1541.0,1923.0,1562.0,1982.0
185.png,1831.0,1868.0,1849.0,1908.0
185.png,1808.0,1851.0,1830.0,1911.0
185.png,1778.0,1854.0,1797.0,1909.0
185.png,1724.0,1838.0,1749.0,1912.0
185.png,1698.0,1836.0,1723.0,1908.0
185.png,1650.0,1845.0,1672.0,1905.0
185.png,1622.0,1836.0,1646.0,1907.0
185.png,1595.0,1836.0,1618.0,1907.0
185.png,1571.0,1858.0,1590.0,1908.0
185.png,1544.0,1851.0,1567.0,1909.0
185.png,1468.0,1923.0,1486.0,1984.0
185.png,1688.0,2080.0,1710.0,2153.0
185.png,1771.0,2097.0,1791.0,2151.0
185.png,1047.0,2573.0,1068.0,2605.0
185.png,1085.0,2523.0,1112.0,2547.0
185.png,1844.0,2074.0,1872.0,2150.0
185.png,1092.0,2515.0,1120.0,2537.0
185.png,1180.0,2383.0,1228.0,2420.0
185.png,2327.0,1278.0,2358.0,1323.0
185.png,392.0,1679.0,428.0,1717.0
186.png,45.0,484.0,79.0,530.0
187.png,135.0,2935.0,968.0,4242.0
187.png,2279.0,4267.0,2305.0,4318.0
187.png,2234.0,4321.0,2270.0,4382.0
188.png,874.0,241.0,948.0,337.0
188.png,700.0,559.0,743.0,637.0
188.png,683.0,567.0,726.0,641.0
188.png,648.0,445.0,694.0,522.0
188.png,610.0,411.0,691.0,566.0
188.png,563.0,254.0,609.0,343.0
188.png,507.0,224.0,611.0,395.0
188.png,486.0,239.0,580.0,407.0
188.png,922.0,208.0,996.0,311.0
188.png,909.0,223.0,972.0,311.0
188.png,890.0,230.0,958.0,323.0
188.png,952.0,316.0,982.0,349.0
188.png,1189.0,1412.0,1246.0,1507.0
188.png,1206.0,1406.0,1257.0,1489.0
188.png,1221.0,1397.0,1269.0,1475.0
188.png,1238.0,1391.0,1282.0,1469.0
188.png,1245.0,1362.0,1329.0,1506.0
188.png,1276.0,1361.0,1346.0,1487.0
188.png,1299.0,1352.0,1361.0,1464.0
188.png,1013.0,642.0,1091.0,758.0
188.png,1038.0,641.0,1097.0,726.0
188.png,1048.0,620.0,1115.0,720.0
188.png,719.0,556.0,757.0,629.0
188.png,736.0,559.0,765.0,615.0
188.png,750.0,571.0,772.0,606.0
188.png,422.0,6.0,471.0,79.0
188.png,462.0,6.0,513.0,71.0
188.png,484.0,6.0,532.0,60.0
188.png,976.0,1753.0,1020.0,2004.0
188.png,1041.0,1621.0,1086.0,1738.0
188.png,906.0,1601.0,933.0,1684.0
188.png,902.0,1431.0,931.0,1506.0
188.png,913.0,1338.0,943.0,1434.0
188.png,939.0,1338.0,966.0,1434.0
188.png,961.0,1348.0,1003.0,1445.0
188.png,904.0,1366.0,920.0,1417.0
188.png,886.0,1363.0,911.0,1441.0
188.png,867.0,1268.0,895.0,1323.0
188.png,854.0,1270.0,883.0,1348.0
188.png,840.0,1263.0,870.0,1375.0
188.png,818.0,1036.0,881.0,1171.0
188.png,851.0,1066.0,896.0,1165.0
188.png,755.0,823.0,840.0,1030.0
188.png,787.0,834.0,856.0,993.0
188.png,828.0,888.0,871.0,982.0
188.png,742.0,882.0,760.0,913.0
188.png,1065.0,611.0,1124.0,699.0
188.png,1078.0,596.0,1159.0,718.0
188.png,1090.0,575.0,1185.0,711.0
188.png,2368.0,792.0,2420.0,811.0
188.png,2359.0,775.0,2400.0,795.0
188.png,2351.0,761.0,2392.0,779.0
188.png,2346.0,752.0,2378.0,764.0
188.png,1118.0,573.0,1174.0,653.0
188.png,1083.0,724.0,1110.0,761.0
188.png,1397.0,123.0,1703.0,679.0
188.png,1716.0,1686.0,1783.0,1783.0
188.png,1767.0,1862.0,1824.0,1961.0
188.png,1799.0,1999.0,1896.0,2273.0
188.png,1828.0,1891.0,1859.0,1977.0
188.png,1852.0,1795.0,1882.0,1889.0
188.png,1875.0,1872.0,1901.0,1967.0
188.png,1816.0,1455.0,1889.0,1776.0
188.png,1808.0,729.0,1931.0,826.0
188.png,1878.0,758.0,1929.0,801.0
188.png,440.0,6.0,489.0,71.0
189.png,261.0,362.0,282.0,400.0
189.png,822.0,185.0,854.0,244.0
189.png,1315.0,1778.0,1330.0,1801.0
189.png,852.0,886.0,877.0,918.0
189.png,765.0,1482.0,785.0,1492.0
189.png,924.0,1431.0,945.0,1453.0
189.png,370.0,1679.0,384.0,1705.0
189.png,571.0,1360.0,588.0,1385.0
189.png,305.0,1422.0,322.0,1461.0
189.png,605.0,1168.0,633.0,1186.0
189.png,1215.0,281.0,1228.0,306.0
189.png,1124.0,233.0,1139.0,260.0
189.png,176.0,487.0,192.0,512.0
189.png,222.0,373.0,238.0,398.0
189.png,1092.0,1356.0,1126.0,1387.0
190.png,719.0,357.0,767.0,412.0
190.png,1165.0,1230.0,1205.0,1290.0
191.png,1614.0,370.0,1649.0,424.0
191.png,1326.0,458.0,1369.0,560.0
192.png,547.0,1565.0,558.0,1587.0
193.png,605.0,871.0,627.0,882.0
193.png,2691.0,198.0,2739.0,215.0
193.png,2416.0,193.0,2437.0,203.0
193.png,2269.0,203.0,2293.0,215.0
193.png,2293.0,208.0,2327.0,221.0
193.png,2298.0,198.0,2322.0,208.0
193.png,2355.0,203.0,2379.0,212.0
193.png,2355.0,195.0,2380.0,204.0
193.png,2492.0,208.0,2520.0,220.0
193.png,2490.0,200.0,2519.0,211.0
193.png,1952.0,319.0,1976.0,370.0
193.png,1980.0,313.0,2001.0,360.0
193.png,1946.0,232.0,2006.0,257.0
193.png,1951.0,251.0,2006.0,270.0
193.png,2039.0,224.0,2085.0,246.0
193.png,2048.0,238.0,2086.0,256.0
193.png,2097.0,230.0,2173.0,256.0
193.png,2176.0,210.0,2247.0,230.0
193.png,2194.0,229.0,2241.0,242.0
193.png,2186.0,241.0,2249.0,259.0
193.png,2110.0,253.0,2175.0,269.0
193.png,2561.0,170.0,2615.0,192.0
193.png,2517.0,174.0,2562.0,194.0
193.png,2643.0,166.0,2682.0,248.0
193.png,2681.0,159.0,2737.0,184.0
193.png,2685.0,178.0,2741.0,202.0
193.png,2679.0,215.0,2732.0,232.0
193.png,2668.0,165.0,2693.0,217.0
193.png,2547.0,2928.0,2592.0,2987.0
193.png,2549.0,2938.0,2616.0,3027.0
193.png,2610.0,2981.0,2666.0,3038.0
193.png,2656.0,2987.0,2727.0,3046.0
193.png,1966.0,317.0,1988.0,363.0
193.png,1937.0,318.0,1963.0,376.0
193.png,1925.0,327.0,1950.0,384.0
193.png,276.0,1184.0,394.0,1262.0
193.png,1667.0,1056.0,1698.0,1150.0
193.png,1886.0,2220.0,1973.0,2287.0
193.png,1784.0,2289.0,1830.0,2326.0
193.png,1774.0,2300.0,1828.0,2341.0
193.png,1840.0,2329.0,1898.0,2371.0
193.png,1916.0,2371.0,1965.0,2410.0
193.png,1912.0,2386.0,1960.0,2421.0
193.png,1893.0,2389.0,1951.0,2435.0
193.png,2004.0,2427.0,2059.0,2471.0
193.png,1881.0,2609.0,1930.0,2665.0
193.png,1896.0,2604.0,1941.0,2652.0
193.png,1899.0,2584.0,1970.0,2656.0
193.png,1940.0,2686.0,1994.0,2751.0
193.png,2013.0,2693.0,2082.0,2754.0
193.png,2001.0,2681.0,2067.0,2739.0
193.png,1994.0,2669.0,2055.0,2722.0
193.png,2083.0,2657.0,2136.0,2702.0
193.png,1839.0,1970.0,1930.0,2030.0
193.png,2685.0,3030.0,2751.0,3098.0
193.png,2717.0,3042.0,2761.0,3076.0
193.png,2772.0,3057.0,2820.0,3096.0
193.png,2906.0,3153.0,3039.0,3257.0
193.png,1486.0,1929.0,1536.0,1960.0
193.png,1675.0,98.0,1710.0,179.0
193.png,1483.0,1988.0,1543.0,2013.0
193.png,1472.0,2001.0,1526.0,2026.0
193.png,1463.0,2016.0,1519.0,2039.0
193.png,1478.0,1941.0,1525.0,1972.0
193.png,1463.0,1950.0,1516.0,1987.0
193.png,1434.0,1946.0,1466.0,1998.0
193.png,4618.0,529.0,4665.0,557.0
193.png,3299.0,1400.0,3336.0,1456.0
193.png,3183.0,2871.0,3361.0,3003.0
193.png,3203.0,2845.0,3373.0,2973.0
193.png,3046.0,3242.0,3204.0,3358.0
193.png,3826.0,195.0,3974.0,268.0
193.png,4014.0,216.0,4071.0,258.0
193.png,3738.0,1198.0,4281.0,1434.0
193.png,4453.0,431.0,4514.0,473.0
193.png,4520.0,463.0,4561.0,492.0
193.png,4626.0,520.0,4673.0,546.0
193.png,4676.0,543.0,4712.0,576.0
193.png,1344.0,1923.0,1399.0,1954.0
193.png,4667.0,557.0,4712.0,596.0
193.png,4664.0,578.0,4711.0,613.0
193.png,4648.0,588.0,4712.0,634.0
193.png,1472.0,28.0,1495.0,85.0
193.png,1465.0,157.0,1525.0,177.0
193.png,1471.0,190.0,1514.0,207.0
193.png,1475.0,216.0,1527.0,236.0
193.png,1478.0,310.0,1517.0,324.0
193.png,1496.0,393.0,1533.0,404.0
193.png,1277.0,1913.0,1326.0,1944.0
193.png,1281.0,1899.0,1324.0,1925.0
193.png,1334.0,1935.0,1386.0,1969.0
193.png,2320.0,2406.0,2367.0,2457.0
193.png,2113.0,2605.0,2138.0,2637.0
193.png,2117.0,2780.0,2148.0,2808.0
193.png,2364.0,2413.0,2397.0,2449.0
193.png,2307.0,2390.0,2357.0,2443.0
